Trip_ID,Pickup_DateTime,Drop_DateTime,Pickup_Location,Drop_Location,City,Fare_Amount,Payment_Type
T004663,2024-09-14 07:54:00,2024-09-14 09:16:00,Kukatpally,Charminar,Hyderabad,549.63,Online
T001135,2024-09-04 09:55:00,2024-09-04 11:05:00,IGI Airport,Five Star Hotel,Delhi,787.78,Online
T000833,2024-09-03 08:34:00,2024-09-03 10:02:00,Colaba,Market,Mumbai,2144.79,Online
T004359,2024-09-14 08:58:00,2024-09-14 10:00:00,Koregaon Park,JW Marriott,Pune,828.55,Online
T004442,2024-09-14 18:51:00,2024-09-14 19:28:00,Dwarka,Lotus Temple,Delhi,538.87,Online
T004984,2024-09-15 15:19:00,2024-09-15 15:59:00,Chennai Airport,IIT Madras,Chennai,604.69,Online
T006408,2024-09-19 15:11:00,2024-09-19 15:33:00,Andheri,Port,Mumbai,617.8,Online
T001490,2024-09-05 10:35:00,2024-09-05 11:15:00,Bandra,Office Complex,Mumbai,237.41,Online
T005351,2024-09-16 08:42:00,2024-09-16 09:41:00,Worli,Hospital,Mumbai,464.78,Cash
T006232,2024-09-19 22:18:00,2024-09-19 22:58:00,Indiranagar,Lalbagh,Bangalore,502.5,Online
T004375,2024-09-14 17:00:00,2024-09-14 17:39:00,Kukatpally,Apollo Hospitals,Hyderabad,526.24,Online
T002101,2024-09-07 09:37:00,2024-09-07 09:47:00,Janakpuri,DU Campus,Delhi,489.88,Online
T005945,2024-09-18 06:17:00,2024-09-18 06:38:00,Baner,Aga Khan Palace,Pune,457.04,Online
T005170,2024-09-16 22:39:00,2024-09-16 22:58:00,Mylapore,Fort St George,Chennai,504.93,Online
T004114,2024-09-13 20:29:00,2024-09-13 21:30:00,Rajiv Gandhi Airport,Laad Bazaar,Hyderabad,981.7,Online
T004416,2024-09-14 19:49:00,2024-09-14 21:18:00,OMR,IIT Madras,Chennai,867.21,Cash
T005885,2024-09-18 20:06:00,2024-09-18 20:51:00,Andheri,Office Complex,Mumbai,466.48,Online
T005136,2024-09-15 07:10:00,2024-09-15 07:35:00,Noida,Tech Park,Delhi,458.55,Online
T004940,2024-09-15 19:59:00,2024-09-15 21:18:00,OMR,Fort St George,Chennai,971.0,Cash
T004246,2024-09-13 07:55:00,2024-09-13 09:09:00,Aundh,Pune Station,Pune,475.86,Online
T000717,2024-09-03 21:59:00,2024-09-03 22:45:00,Secunderabad,Lumbini Park,Hyderabad,525.24,Online
T001643,2024-09-05 19:38:00,2024-09-05 20:40:00,MG Road,Lalbagh,Bangalore,815.39,Cash
T000609,2024-09-02 16:43:00,2024-09-02 17:36:00,Malleshwaram,ITC Gardenia,Bangalore,409.12,Online
T006286,2024-09-19 23:05:00,2024-09-19 23:49:00,Chennai Airport,Pondy Bazaar,Chennai,530.43,Cash
T001718,2024-09-06 18:36:00,2024-09-06 19:47:00,Lajpat Nagar,Shopping Mall,Delhi,1265.95,Online
T004379,2024-09-14 07:30:00,2024-09-14 08:52:00,Colaba,Hospital,Mumbai,515.48,Online
T003196,2024-09-10 10:02:00,2024-09-10 11:03:00,Uppal,Lumbini Park,Hyderabad,706.08,Online
T003486,2024-09-11 18:06:00,2024-09-11 18:19:00,Kempegowda Airport,Cubbon Park,Bangalore,392.75,Online
T003994,2024-09-13 20:39:00,2024-09-13 21:39:00,Mylapore,Chepauk Stadium,Chennai,723.28,Online
T005483,2024-09-17 16:44:00,2024-09-17 17:05:00,Dadar,Hospital,Mumbai,594.81,Online
T000297,2024-09-01 20:04:00,2024-09-01 21:22:00,Gachibowli,Charminar,Hyderabad,790.89,Cash
T005511,2024-09-17 13:33:00,2024-09-17 14:33:00,Deccan,Rajiv Gandhi IT Park,Pune,603.7,Online
T000676,2024-09-03 22:42:00,2024-09-03 23:55:00,Jubilee Hills,ITC Kakatiya,Hyderabad,462.03,Cash
T002261,2024-09-07 21:24:00,2024-09-07 22:35:00,Vasant Kunj,DU Campus,Delhi,527.17,Cash
T001033,2024-09-03 14:36:00,2024-09-03 15:35:00,Bandra,University,Mumbai,364.09,Online
T006050,2024-09-18 08:00:00,2024-09-18 08:15:00,Kurla,Hospital,Mumbai,381.67,Online
T000300,2024-09-01 17:57:00,2024-09-01 18:38:00,Kurla,Mall,Mumbai,371.28,Cash
T001014,2024-09-03 22:33:00,2024-09-03 23:19:00,Hadapsar,Pune Station,Pune,415.54,Online
T006734,2024-09-01 12:26:00,2024-09-01 12:51:00,Pune Airport,JW Marriott,Pune,-0.5,Cash
T006308,2024-09-19 22:10:00,2024-09-19 22:45:00,Electronic City,Victoria Hospital,Bangalore,322.08,Cash
T006123,2024-09-18 10:46:00,2024-09-18 12:16:00,Bandra,Market,Mumbai,598.41,Online
T001370,2024-09-04 23:40:00,2024-09-05 00:01:00,Malleshwaram,UB City Mall,Bangalore,537.77,Online
T006747,2024-09-06 12:02:00,2024-09-06 13:21:00,Uppal,Golconda Fort,Hyderabad,0.0,Cash
T002070,2024-09-07 09:28:00,2024-09-07 10:42:00,Colaba,Hotel,Mumbai,1010.59,Online
T000712,2024-09-03 22:53:00,2024-09-04 00:18:00,Hadapsar,Phoenix Mall,Pune,288.9,Online
T002392,2024-09-08 22:51:00,2024-09-08 23:37:00,Kondapur,Charminar,Hyderabad,575.5,Online
T004859,2024-09-15 10:15:00,2024-09-15 10:42:00,Wakad,Aga Khan Palace,Pune,237.09,Online
T004644,2024-09-14 18:39:00,2024-09-14 18:52:00,Dwarka,Chandni Chowk,Delhi,199.71,Online
T004241,2024-09-13 18:46:00,2024-09-13 18:58:00,Jubilee Hills,ITC Kakatiya,Hyderabad,190.57,Online
T003619,2024-09-12 16:51:00,2024-09-12 18:15:00,Porur,IT Corridor,Chennai,955.59,Online
T006641,2024-09-10 14:57:00,2024-09-10 15:42:00,Jayanagar,Cubbon Park,Bangalore,0.0,Online
T006632,2024-09-20 20:49:00,2024-09-20 21:14:00,Gurgaon,DU Campus,Delhi,237.67,Cash
T005270,2024-09-16 17:10:00,2024-09-16 18:18:00,Velachery,Apollo Hospital,Chennai,767.77,Cash
T001441,2024-09-04 19:10:00,2024-09-04 20:29:00,Rajiv Gandhi Airport,Laad Bazaar,Hyderabad,431.57,Cash
T000284,2024-09-01 17:23:00,2024-09-01 18:19:00,T Nagar,IT Corridor,Chennai,539.1,Online
T002891,2024-09-10 23:04:00,2024-09-10 23:42:00,Airport,Hotel,Mumbai,486.26,Cash
T002138,2024-09-07 09:53:00,2024-09-07 10:05:00,Baner,MG Road,Pune,373.76,Cash
T006397,2024-09-19 19:49:00,2024-09-19 20:22:00,Noida,DU Campus,Delhi,411.27,Online
T005912,2024-09-18 08:57:00,2024-09-18 09:42:00,Thane,Market,Mumbai,308.03,Cash
T002183,2024-09-07 12:07:00,2024-09-07 13:07:00,Adyar,Express Avenue,Chennai,518.75,Cash
T002377,2024-09-07 17:25:00,2024-09-07 17:57:00,Whitefield,Lalbagh,Bangalore,391.11,Online
T002494,2024-09-08 21:08:00,2024-09-08 22:00:00,Vasant Kunj,Shopping Mall,Delhi,841.6,Online
T004255,2024-09-13 09:25:00,2024-09-13 10:03:00,Kukatpally,HITEC City,Hyderabad,450.59,Cash
T003188,2024-09-10 12:27:00,2024-09-10 13:14:00,OMR,Apollo Hospital,Chennai,346.06,Online
T005095,2024-09-15 14:46:00,2024-09-15 15:34:00,Malleshwaram,ITC Gardenia,Bangalore,633.51,Online
T000868,2024-09-03 09:11:00,2024-09-03 09:39:00,Koregaon Park,Aga Khan Palace,Pune,234.53,Cash
T003541,2024-09-12 09:50:00,2024-09-12 10:56:00,Tambaram,Apollo Hospital,Chennai,352.73,Online
T000677,2024-09-03 12:52:00,2024-09-03 14:01:00,Indiranagar,ITC Gardenia,Bangalore,644.61,Online
T001740,2024-09-06 19:01:00,2024-09-06 20:10:00,T Nagar,Central Station,Chennai,483.91,Online
T005188,2024-09-16 08:24:00,2024-09-16 08:41:00,Pune Airport,Rajiv Gandhi IT Park,Pune,306.9,Online
T002039,2024-09-06 17:57:00,2024-09-06 19:10:00,Vasant Kunj,Metro Station,Delhi,791.28,Online
T002493,2024-09-08 17:13:00,2024-09-08 18:36:00,Kothrud,COEP Campus,Pune,772.68,Online
T006219,2024-09-19 19:53:00,2024-09-19 21:06:00,Wakad,Aga Khan Palace,Pune,488.24,Online
T000661,2024-09-03 14:25:00,2024-09-03 15:09:00,Kurla,Hospital,Mumbai,671.93,Online
T004954,2024-09-15 12:06:00,2024-09-15 13:22:00,Anna Nagar,Fort St George,Chennai,639.16,Cash
T001729,2024-09-06 19:27:00,2024-09-06 20:28:00,Rajiv Gandhi Airport,Charminar,Hyderabad,556.0,Online
T006098,2024-09-18 16:32:00,2024-09-18 16:48:00,Dwarka,Chandni Chowk,Delhi,362.71,Online
T004880,2024-09-15 11:39:00,2024-09-15 12:22:00,Begumpet,Charminar,Hyderabad,514.21,Online
T004592,2024-09-14 19:20:00,2024-09-14 20:10:00,Powai,Port,Mumbai,545.86,Cash
T005925,2024-09-18 08:24:00,2024-09-18 09:51:00,OMR,Marina Beach,Chennai,461.73,Online
T004670,2024-09-14 08:27:00,2024-09-14 08:38:00,Anna Nagar,Apollo Hospital,Chennai,385.14,Online
T006173,2024-09-18 20:25:00,2024-09-18 21:49:00,Begumpet,University of Hyderabad,Hyderabad,986.16,Cash
T006048,2024-09-18 15:11:00,2024-09-18 16:39:00,LB Nagar,Charminar,Hyderabad,1016.09,Online
T006423,2024-09-20 18:10:00,2024-09-20 18:57:00,Koregaon Park,Ruby Hall Clinic,Pune,499.46,Cash
T005719,2024-09-17 12:47:00,2024-09-17 14:02:00,T Nagar,Central Station,Chennai,725.52,Online
T003507,2024-09-11 17:29:00,2024-09-11 18:50:00,Koramangala,Chinnaswamy Stadium,Bangalore,781.93,Cash
T001039,2024-09-03 08:59:00,2024-09-03 09:17:00,Aundh,Ruby Hall Clinic,Pune,223.86,Online
T002749,2024-09-09 08:23:00,2024-09-09 08:54:00,HSR Layout,IISc Campus,Bangalore,519.64,Online
T002675,2024-09-09 14:12:00,2024-09-09 15:01:00,Connaught Place,Metro Station,Delhi,273.5,Online
T004098,2024-09-13 09:18:00,2024-09-13 10:32:00,Kurla,Hotel,Mumbai,1118.37,Cash
T002586,2024-09-08 07:13:00,2024-09-08 07:31:00,Anna Nagar,Chepauk Stadium,Chennai,277.23,Cash
T001480,2024-09-04 17:22:00,2024-09-04 18:47:00,Lajpat Nagar,Chandni Chowk,Delhi,671.58,Online
T005429,2024-09-17 16:10:00,2024-09-17 17:28:00,Deccan,Ruby Hall Clinic,Pune,753.99,Cash
T000510,2024-09-02 07:11:00,2024-09-02 08:07:00,Noida,AIIMS,Delhi,790.17,Cash
T004582,2024-09-14 10:51:00,2024-09-14 11:15:00,Pune Airport,Phoenix Mall,Pune,221.31,Online
T002620,2024-09-08 12:15:00,2024-09-08 13:28:00,Kothrud,Phoenix Mall,Pune,640.42,Online
T002307,2024-09-07 23:39:00,2024-09-07 23:52:00,Secunderabad,Laad Bazaar,Hyderabad,176.42,Cash
T002887,2024-09-10 21:35:00,2024-09-10 22:04:00,Koregaon Park,JW Marriott,Pune,335.9,Online
T003041,2024-09-10 13:33:00,2024-09-10 13:45:00,Connaught Place,Tech Park,Delhi,447.84,Online
T001673,2024-09-05 09:36:00,2024-09-05 09:51:00,HSR Layout,Lalbagh,Bangalore,357.09,Cash
T001090,2024-09-03 10:29:00,2024-09-03 10:48:00,Porur,Express Avenue,Chennai,378.14,Online
T001816,2024-09-06 20:08:00,2024-09-06 20:18:00,Dwarka,Tech Park,Delhi,371.85,Online
T003573,2024-09-12 16:49:00,2024-09-12 17:26:00,Electronic City,ITC Gardenia,Bangalore,399.83,Cash
T002571,2024-09-08 19:49:00,2024-09-08 20:31:00,FC Road,Pashan Lake,Pune,408.39,Online
T006352,2024-09-19 18:14:00,2024-09-19 19:12:00,Gurgaon,Five Star Hotel,Delhi,469.37,Cash
T002004,2024-09-06 07:28:00,2024-09-06 08:18:00,Pune Airport,Shaniwar Wada,Pune,709.92,Online
T005984,2024-09-18 13:13:00,2024-09-18 14:16:00,Pune Airport,Pune Station,Pune,493.05,Online
T001976,2024-09-06 16:38:00,2024-09-06 16:55:00,Thane,Market,Mumbai,413.46,Cash
T003719,2024-09-12 18:02:00,2024-09-12 18:46:00,Gurgaon,AIIMS,Delhi,606.28,Cash
T000811,2024-09-03 10:01:00,2024-09-03 10:35:00,Andheri,Beach,Mumbai,656.96,Online
T006484,2024-09-20 08:36:00,2024-09-20 09:56:00,Baner,Pune Station,Pune,435.03,Online
T004630,2024-09-14 14:02:00,2024-09-14 15:05:00,Banashankari,IISc Campus,Bangalore,768.02,Online
T002282,2024-09-07 19:13:00,2024-09-07 19:36:00,Jayanagar,Lalbagh,Bangalore,445.05,Online
T002218,2024-09-07 16:24:00,2024-09-07 16:48:00,Begumpet,Secunderabad Station,Hyderabad,326.49,Online
T005236,2024-09-16 11:34:00,2024-09-16 12:06:00,Janakpuri,Lotus Temple,Delhi,402.62,Online
T005413,2024-09-17 07:50:00,2024-09-17 09:07:00,Malleshwaram,Chinnaswamy Stadium,Bangalore,579.89,Online
T004232,2024-09-13 14:51:00,2024-09-13 15:45:00,HSR Layout,Cubbon Park,Bangalore,703.61,Online
T004865,2024-09-15 22:49:00,2024-09-15 23:57:00,Banashankari,Victoria Hospital,Bangalore,670.34,Cash
T001828,2024-09-06 08:18:00,2024-09-06 08:47:00,Vasant Kunj,India Gate,Delhi,475.76,Online
T002169,2024-09-07 16:17:00,2024-09-07 16:56:00,Lajpat Nagar,Shopping Mall,Delhi,562.99,Online
T003389,2024-09-11 07:51:00,2024-09-11 08:59:00,OMR,Fort St George,Chennai,903.01,Cash
T004579,2024-09-14 18:25:00,2024-09-14 19:29:00,Jayanagar,Cubbon Park,Bangalore,1207.35,Online
T006701,2024-09-07 07:12:00,2024-09-07 08:03:00,Aundh,Pashan Lake,Pune,-0.5,Online
T002435,2024-09-08 13:58:00,2024-09-08 14:42:00,Jayanagar,Lalbagh,Bangalore,454.5,Online
T006116,2024-09-18 09:06:00,2024-09-18 10:28:00,Electronic City,Commercial Street,Bangalore,1325.47,Online
T006758,2024-09-10 16:32:00,2024-09-10 17:46:00,Malleshwaram,Cubbon Park,Bangalore,-99.5903406797199,Online
T000327,2024-09-01 09:05:00,2024-09-01 09:49:00,Kukatpally,University of Hyderabad,Hyderabad,1459.75,Online
T000887,2024-09-03 08:37:00,2024-09-03 09:18:00,OMR,IT Corridor,Chennai,239.26,Cash
T002592,2024-09-08 07:14:00,2024-09-08 07:59:00,Koregaon Park,MG Road,Pune,643.44,Online
T001795,2024-09-06 15:50:00,2024-09-06 16:31:00,HSR Layout,Chinnaswamy Stadium,Bangalore,361.76,Online
T004962,2024-09-15 15:15:00,2024-09-15 16:41:00,Aundh,Shaniwar Wada,Pune,738.05,Cash
T002508,2024-09-08 10:33:00,2024-09-08 11:03:00,Whitefield,IISc Campus,Bangalore,535.01,Online
T006523,2024-09-20 09:20:00,2024-09-20 10:45:00,Dwarka,Metro Station,Delhi,1649.77,Online
T002257,2024-09-07 17:41:00,2024-09-07 19:01:00,Rajiv Gandhi Airport,Charminar,Hyderabad,402.1,Cash
T006515,2024-09-20 22:45:00,2024-09-20 23:48:00,Wakad,MG Road,Pune,441.44,Online
T002690,2024-09-09 01:28:00,2024-09-09 02:12:00,Secunderabad,ITC Kakatiya,Hyderabad,365.33,Online
T006261,2024-09-19 16:11:00,2024-09-19 16:34:00,Worli,Hotel,Mumbai,451.24,Cash
T002159,2024-09-07 13:35:00,2024-09-07 14:29:00,Connaught Place,Chandni Chowk,Delhi,669.76,Cash
T004723,2024-09-15 21:25:00,2024-09-15 21:53:00,T Nagar,Marina Beach,Chennai,515.43,Cash
T005673,2024-09-17 07:51:00,2024-09-17 08:23:00,Dadar,Mall,Mumbai,723.19,Online
T001385,2024-09-04 11:46:00,2024-09-04 12:51:00,Adyar,Pondy Bazaar,Chennai,376.33,Online
T003355,2024-09-11 09:12:00,2024-09-11 09:29:00,HSR Layout,IISc Campus,Bangalore,390.12,Online
T004549,2024-09-14 07:31:00,2024-09-14 08:54:00,Andheri,Stadium,Mumbai,424.07,Online
T006281,2024-09-19 14:16:00,2024-09-19 15:31:00,Wakad,Phoenix Mall,Pune,656.71,Online
T003068,2024-09-10 08:18:00,2024-09-10 08:37:00,Anna Nagar,Fort St George,Chennai,483.77,Online
T006719,2024-09-01 13:41:00,2024-09-01 14:14:00,FC Road,Pune Station,Pune,-46.945983076698745,Cash
T002188,2024-09-07 07:17:00,2024-09-07 07:45:00,FC Road,MG Road,Pune,377.62,Cash
T000830,2024-09-03 19:54:00,2024-09-03 20:24:00,Worli,Hotel,Mumbai,324.05,Online
T006299,2024-09-19 10:18:00,2024-09-19 10:32:00,Banjara Hills,HITEC City,Hyderabad,227.4,Online
T004605,2024-09-14 21:41:00,2024-09-14 22:00:00,HSR Layout,IISc Campus,Bangalore,406.63,Cash
T002331,2024-09-07 07:45:00,2024-09-07 08:20:00,Vasant Kunj,AIIMS,Delhi,535.05,Online
T002196,2024-09-07 06:36:00,2024-09-07 07:18:00,Noida,Red Fort,Delhi,559.04,Online
T004561,2024-09-14 18:29:00,2024-09-14 19:59:00,Colaba,University,Mumbai,1086.05,Online
T002665,2024-09-09 07:21:00,2024-09-09 07:47:00,Koramangala,KR Market,Bangalore,500.51,Online
T003567,2024-09-12 20:29:00,2024-09-12 21:02:00,Guindy,Apollo Hospital,Chennai,426.85,Online
T005169,2024-09-16 11:54:00,2024-09-16 12:14:00,IGI Airport,Tech Park,Delhi,483.23,Online
T000319,2024-09-01 22:29:00,2024-09-01 23:43:00,Banjara Hills,Laad Bazaar,Hyderabad,574.74,Cash
T001858,2024-09-06 20:06:00,2024-09-06 21:20:00,Guindy,Apollo Hospital,Chennai,754.16,Online
T001442,2024-09-04 20:23:00,2024-09-04 21:39:00,Anna Nagar,IT Corridor,Chennai,1302.66,Cash
T003707,2024-09-12 09:10:00,2024-09-12 09:48:00,Lajpat Nagar,Shopping Mall,Delhi,494.33,Online
T000013,2024-09-01 03:38:00,2024-09-01 04:10:00,Adyar,Central Station,Chennai,495.55,Online
T005425,2024-09-17 09:21:00,2024-09-17 09:50:00,OMR,Express Avenue,Chennai,504.64,Cash
T003909,2024-09-12 12:01:00,2024-09-12 12:30:00,Wakad,Rajiv Gandhi IT Park,Pune,419.18,Online
T002312,2024-09-07 22:12:00,2024-09-07 23:21:00,Connaught Place,India Gate,Delhi,558.55,Cash
T000123,2024-09-01 08:48:00,2024-09-01 09:43:00,FC Road,Aga Khan Palace,Pune,241.62,Online
T005490,2024-09-17 15:11:00,2024-09-17 16:15:00,Jayanagar,IISc Campus,Bangalore,302.83,Online
T005674,2024-09-17 06:27:00,2024-09-17 07:22:00,Whitefield,Lalbagh,Bangalore,553.07,Online
T000982,2024-09-03 23:38:00,2024-09-03 23:49:00,Porur,IT Corridor,Chennai,184.02,Cash
T003163,2024-09-10 18:56:00,2024-09-10 19:46:00,Anna Nagar,Apollo Hospital,Chennai,745.79,Online
T003015,2024-09-10 17:26:00,2024-09-10 18:23:00,Indiranagar,KR Market,Bangalore,547.92,Online
T006692,2024-09-12 16:39:00,2024-09-12 17:30:00,Gurgaon,DU Campus,Delhi,-0.5,Online
T005642,2024-09-17 09:22:00,2024-09-17 09:57:00,Kondapur,Lumbini Park,Hyderabad,523.92,Online
T003756,2024-09-12 13:44:00,2024-09-12 14:23:00,Velachery,IT Corridor,Chennai,309.95,Online
T005457,2024-09-17 17:30:00,2024-09-17 18:13:00,Wakad,MG Road,Pune,272.07,Online
T001153,2024-09-04 20:06:00,2024-09-04 20:28:00,Adyar,IIT Madras,Chennai,551.31,Online
T005091,2024-09-15 23:37:00,2024-09-16 01:01:00,Baner,Phoenix Mall,Pune,558.04,Online
T000820,2024-09-03 18:00:00,2024-09-03 18:43:00,Koramangala,Victoria Hospital,Bangalore,526.88,Online
T002254,2024-09-07 07:25:00,2024-09-07 07:50:00,Noida,DU Campus,Delhi,363.72,Online
T003913,2024-09-12 10:39:00,2024-09-12 10:49:00,LB Nagar,University of Hyderabad,Hyderabad,177.59,Cash
T005360,2024-09-16 08:25:00,2024-09-16 09:11:00,Hadapsar,Pune Station,Pune,219.45,Cash
T000853,2024-09-03 06:08:00,2024-09-03 07:28:00,Porur,Fort St George,Chennai,558.17,Online
T004591,2024-09-14 19:38:00,2024-09-14 20:06:00,Koramangala,ITC Gardenia,Bangalore,345.44,Online
T006638,2024-09-15 17:45:00,2024-09-15 18:25:00,Banjara Hills,Golconda Fort,Hyderabad,0.0,Online
T002351,2024-09-07 12:56:00,2024-09-07 14:24:00,Tambaram,Marina Beach,Chennai,344.61,Online
T002224,2024-09-07 15:39:00,2024-09-07 16:43:00,Electronic City,Victoria Hospital,Bangalore,471.52,Online
T001967,2024-09-06 11:19:00,2024-09-06 11:30:00,Banjara Hills,Apollo Hospitals,Hyderabad,220.73,Cash
T004262,2024-09-13 07:14:00,2024-09-13 08:01:00,Gachibowli,University of Hyderabad,Hyderabad,571.92,Cash
T002941,2024-09-10 13:15:00,2024-09-10 14:09:00,Viman Nagar,Pashan Lake,Pune,678.96,Online
T004858,2024-09-15 06:45:00,2024-09-15 07:01:00,Baner,Aga Khan Palace,Pune,394.15,Online
T002268,2024-09-07 09:09:00,2024-09-07 09:56:00,Secunderabad,Charminar,Hyderabad,266.98,Cash
T002807,2024-09-09 09:14:00,2024-09-09 10:06:00,Dwarka,AIIMS,Delhi,470.27,Online
T004836,2024-09-15 07:02:00,2024-09-15 07:50:00,Begumpet,University of Hyderabad,Hyderabad,353.38,Cash
T000970,2024-09-03 14:30:00,2024-09-03 14:58:00,Baner,Phoenix Mall,Pune,201.31,Online
T004702,2024-09-14 23:17:00,2024-09-14 23:49:00,Deccan,COEP Campus,Pune,398.12,Online
T004860,2024-09-15 14:43:00,2024-09-15 16:08:00,Koregaon Park,Pune Station,Pune,289.6,Online
T003341,2024-09-11 10:15:00,2024-09-11 11:01:00,T Nagar,IT Corridor,Chennai,740.53,Online
T000465,2024-09-02 11:56:00,2024-09-02 12:08:00,Porur,Taj Coromandel,Chennai,152.89,Online
T000929,2024-09-03 18:08:00,2024-09-03 19:32:00,Noida,Shopping Mall,Delhi,824.34,Online
T001111,2024-09-04 01:58:00,2024-09-04 03:03:00,Lajpat Nagar,Five Star Hotel,Delhi,791.37,Online
T001251,2024-09-04 19:34:00,2024-09-04 20:18:00,Colaba,Hotel,Mumbai,511.82,Cash
T005435,2024-09-17 20:58:00,2024-09-17 21:09:00,Andheri,Beach,Mumbai,243.7,Online
T004351,2024-09-14 20:15:00,2024-09-14 21:38:00,Lajpat Nagar,Five Star Hotel,Delhi,722.39,Cash
T001460,2024-09-04 12:10:00,2024-09-04 12:21:00,Thane,Beach,Mumbai,185.45,Online
T004146,2024-09-13 15:59:00,2024-09-13 17:24:00,Tambaram,Apollo Hospital,Chennai,836.58,Cash
T004998,2024-09-15 19:38:00,2024-09-15 20:43:00,Anna Nagar,Central Station,Chennai,526.79,Online
T002429,2024-09-08 07:08:00,2024-09-08 07:31:00,Gurgaon,AIIMS,Delhi,257.43,Cash
T004585,2024-09-14 21:15:00,2024-09-14 21:25:00,Anna Nagar,Fort St George,Chennai,209.16,Online
T000418,2024-09-01 20:40:00,2024-09-01 21:24:00,Jubilee Hills,Laad Bazaar,Hyderabad,567.01,Cash
T001499,2024-09-05 17:28:00,2024-09-05 18:29:00,MG Road,Chinnaswamy Stadium,Bangalore,635.2,Online
T004353,2024-09-14 07:18:00,2024-09-14 07:48:00,Lajpat Nagar,Red Fort,Delhi,292.17,Cash
T004488,2024-09-14 12:25:00,2024-09-14 13:00:00,Whitefield,Chinnaswamy Stadium,Bangalore,659.85,Online
T006288,2024-09-19 09:22:00,2024-09-19 10:36:00,Uppal,Apollo Hospitals,Hyderabad,680.83,Cash
T001245,2024-09-04 21:19:00,2024-09-04 22:07:00,IGI Airport,AIIMS,Delhi,680.0,Cash
T004761,2024-09-15 16:10:00,2024-09-15 16:20:00,Jayanagar,Lalbagh,Bangalore,160.85,Online
T001318,2024-09-04 17:30:00,2024-09-04 18:03:00,Deccan,Pune Station,Pune,563.08,Online
T003017,2024-09-10 19:18:00,2024-09-10 20:37:00,Karol Bagh,DU Campus,Delhi,669.59,Online
T004704,2024-09-14 08:56:00,2024-09-14 10:16:00,Secunderabad,Forum Mall,Hyderabad,675.25,Cash
T003830,2024-09-12 18:20:00,2024-09-12 18:51:00,Kukatpally,Golconda Fort,Hyderabad,419.67,Cash
T002313,2024-09-07 10:54:00,2024-09-07 12:21:00,Velachery,Express Avenue,Chennai,540.12,Cash
T000958,2024-09-03 17:41:00,2024-09-03 18:17:00,Gurgaon,Lotus Temple,Delhi,268.68,Online
T004227,2024-09-13 18:30:00,2024-09-13 19:55:00,Kondapur,HITEC City,Hyderabad,829.05,Online
T004586,2024-09-14 14:35:00,2024-09-14 15:23:00,T Nagar,Chepauk Stadium,Chennai,267.43,Cash
T004206,2024-09-13 08:28:00,2024-09-13 09:14:00,Gachibowli,Golconda Fort,Hyderabad,456.12,Online
T000436,2024-09-02 09:02:00,2024-09-02 10:32:00,Dwarka,India Gate,Delhi,872.94,Online
T001379,2024-09-04 16:35:00,2024-09-04 17:16:00,Tambaram,Central Station,Chennai,599.13,Online
T000326,2024-09-01 10:38:00,2024-09-01 12:07:00,Baner,Ruby Hall Clinic,Pune,849.12,Cash
T004518,2024-09-14 09:08:00,2024-09-14 09:32:00,Kothrud,Aga Khan Palace,Pune,291.91,Cash
T004676,2024-09-14 19:59:00,2024-09-14 21:06:00,Janakpuri,Tech Park,Delhi,497.66,Cash
T003331,2024-09-11 09:25:00,2024-09-11 10:51:00,Banashankari,KR Market,Bangalore,586.42,Online
T005229,2024-09-16 17:59:00,2024-09-16 19:28:00,Colaba,Stadium,Mumbai,578.66,Online
T002432,2024-09-08 17:59:00,2024-09-08 18:09:00,Worli,Stadium,Mumbai,277.42,Online
T005292,2024-09-16 16:10:00,2024-09-16 17:19:00,Mylapore,IT Corridor,Chennai,404.22,Cash
T005366,2024-09-16 05:22:00,2024-09-16 05:43:00,HSR Layout,Commercial Street,Bangalore,432.58,Online
T003993,2024-09-13 08:44:00,2024-09-13 10:01:00,Gachibowli,Lumbini Park,Hyderabad,1191.06,Online
T003492,2024-09-11 08:19:00,2024-09-11 08:33:00,Kempegowda Airport,ITC Gardenia,Bangalore,345.14,Online
T000517,2024-09-02 20:54:00,2024-09-02 22:13:00,MG Road,IISc Campus,Bangalore,1870.84,Online
T005313,2024-09-16 21:00:00,2024-09-16 22:30:00,Jubilee Hills,Forum Mall,Hyderabad,696.93,Online
T002496,2024-09-08 10:17:00,2024-09-08 11:19:00,Deccan,Aga Khan Palace,Pune,248.17,Online
T005766,2024-09-17 08:09:00,2024-09-17 09:05:00,Aundh,Shaniwar Wada,Pune,537.25,Cash
T006334,2024-09-19 16:47:00,2024-09-19 17:06:00,Wakad,Shaniwar Wada,Pune,353.41,Cash
T003487,2024-09-11 07:06:00,2024-09-11 08:29:00,Dadar,Beach,Mumbai,719.83,Cash
T004256,2024-09-13 17:34:00,2024-09-13 17:56:00,Kempegowda Airport,IISc Campus,Bangalore,393.48,Online
T001358,2024-09-04 18:02:00,2024-09-04 19:01:00,Connaught Place,Chandni Chowk,Delhi,353.02,Online
T005288,2024-09-16 09:06:00,2024-09-16 09:55:00,Thane,Stadium,Mumbai,1780.82,Online
T000975,2024-09-03 11:21:00,2024-09-03 12:45:00,Kempegowda Airport,Commercial Street,Bangalore,1149.82,Online
T006562,2024-09-20 19:42:00,2024-09-20 20:02:00,Guindy,Marina Beach,Chennai,496.89,Online
